Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
4401,600.88171,0.699,1199.74887,0.699
4402,601.33374,3.184,600.32646,3.184
4403,602.57477,0.795,601.56749,0.795
4404,603.28992,5.688,602.28264,5.688
4405,603.5318,24.953,602.52452,24.953
4406,603.5318,24.96,580.54258,24.96
4407,604.38409,16.714,603.37682,16.714
4408,604.43311,18.158,603.42583,18.158
4409,604.57251,0.797,603.56523,0.797
4410,604.58478,0.762,603.5775,0.762
4411,605.31,7.128333333,302.15135,7.128333333
4412,605.82404,3.894,604.81676,3.894
4413,605.87079,0.812,604.86351,0.812
4414,605.89862,28.898,526.87741,28.898
4415,605.89874,28.908,604.89147,28.908
4416,606.07495,3.891,605.06767,3.891
4417,606.0872,0.83,605.0799,0.83
4418,606.44818,18.947,605.4409,18.947
4419,606.53571,0.813,605.52843,0.813
4420,606.56934,0.794,605.56206,0.794
4421,606.5824,0.76,605.57512,0.76
4422,606.91901,1.672,605.91173,1.672
4423,607.86823,0.814,606.86095,0.814
4424,608.0874,1.057,607.08013,1.057
4425,608.08838,0.893,607.0811,0.893
4426,608.09,0.805,607.0827,0.805
4427,608.38458,5.809,607.37731,5.809
4428,608.66956,21.964,607.66228,21.964
4429,608.86871,0.697,607.86144,0.697
4430,608.86896,0.69,1215.72336,0.69
4431,608.88452,0.699,607.87724,0.699
4432,609.33905,16.713,608.33177,16.713
4433,609.9129,0.817,608.90563,0.817
4434,610.18372,25.054,609.17644,25.054
4435,610.5636,0.795,609.55632,0.795
4436,610.76007,0.799,609.75279,0.799
4437,611.155,4.68,610.1477,4.68
4438,612.18158,0.991,611.1743,0.991
4439,612.31305,5.61,611.30577,5.61
4440,612.44476,4.511,611.43749,4.511
4441,613.1334,4.756666667,612.1261,4.756666667
4442,613.38184,20.758,1224.74912,20.758
4443,614.38147,20.653,1226.74839,20.653
4444,614.60199,0.779,613.59471,0.779
4445,615.1522,0.741666667,614.1449,0.741666667
4446,615.49506,24.191,614.48778,24.191
4447,615.82031,4.517,614.81304,4.517
4448,615.94641,4.518,614.93913,4.518
4449,616.07104,4.518,615.06377,4.518
4450,616.31995,4.515,615.31267,4.515
4451,616.56323,24.307,615.55596,24.307
4452,616.85559,0.703,615.84831,0.703
4453,616.8559,0.696,1231.69724,0.696
4454,617.16827,0.976,616.161,0.976
4455,617.5108,24.565,616.50353,24.565
4456,617.52661,0.856,594.53739,0.856
4457,617.57245,4.514,616.56517,4.514
4458,618.54944,0.765,617.54216,0.765
4459,618.89606,0.702,617.88878,0.702
4460,619.00934,0.824,596.02012,0.824
4461,619.01001,0.826,618.00273,0.826
4462,620.43597,14.974,619.4287,14.974
4463,620.54608,0.779,619.5388,0.779
4464,620.55792,24.093,619.55065,24.093
4465,621.71301,0.792,620.70574,0.792
4466,621.93854,13.031,1241.86252,13.031
4467,622.88922,28.879,621.88194,28.879
4468,622.88922,28.965,621.88194,28.965
4469,623.3183,15.178,622.31102,15.178
4470,623.70972,0.784,622.70244,0.784
4471,623.87836,0.686,1245.74216,0.686
4472,624.63019,0.743,623.62291,0.743
4473,624.84692,0.719,623.83965,0.719
4474,626.21423,5.702,625.20696,5.702
4475,626.62683,0.768,625.61955,0.768
4476,627.27417,16.702,626.26689,16.702
4477,628.57751,0.772,627.57024,0.772
4478,628.85529,0.692,627.84801,0.692
4479,629.15973,1.011,628.15245,1.011
4480,629.54962,21.511,628.54234,21.511
4481,629.69586,0.797,628.68859,0.797
4482,630.06989,0.906,588.03606,0.906
4483,630.07001,0.907,629.06273,0.907
4484,630.57489,0.77,629.56761,0.77
4485,630.59595,0.763,629.58867,0.763
4486,630.61774,24.859,629.61046,24.859
4487,631.4519,0.703,1260.88926,0.703
4488,631.45441,11.257,1260.89426,11.257
4489,631.45459,11.258,630.44731,11.258
4490,631.6214,24.86,630.61412,24.86
4491,631.69147,0.792,630.68419,0.792
4492,631.8653,0.696,1261.71604,0.696
4493,631.86566,0.693,630.85838,0.693
4494,632.46405,19.298,631.45677,19.298
4495,632.46442,19.066,631.45714,19.066
4496,632.59283,0.768,631.58556,0.768
4497,634.16309,1.031,633.15581,1.031
4498,634.2197,0.743333333,633.2124,0.743333333
4499,634.47974,20.14,633.47246,20.14
4500,634.61292,24.634,633.60564,24.634
4501,634.65814,0.738,633.65087,0.738
4502,634.87463,28.94,633.86736,28.94
4503,634.87494,28.899,555.85373,28.899
4504,634.87549,0.695,633.86821,0.695
4505,635.37695,0.696,634.36968,0.696
4506,636.49579,21.139,635.48851,21.139
4507,636.5199,0.766,635.51262,0.766
4508,637.15613,0.964,636.14885,0.964
4509,637.30292,16.707,636.29564,16.707
4510,637.68665,0.789,636.67937,0.789
4511,638.44855,11.257,1274.88254,11.257
4512,638.57129,24.65,637.56401,24.65
4513,640.3838,18.32,639.3765,18.32
4514,640.60333,0.751,639.59606,0.751
4515,640.6239,0.739,639.61662,0.739
4516,641.92316,0.704,640.91588,0.704
4517,642.57855,24.376,641.57128,24.376
4518,642.86255,0.699,641.85527,0.699
4519,643.52618,24.655,642.51891,24.655
4520,643.95599,13.036,1285.89743,13.036
4521,644.18042,5.713,643.17314,5.713
4522,644.59473,24.809,621.60551,24.809
4523,644.90924,28.942,643.90196,28.942
4524,645.5423,25.01,644.53502,25.01
4525,645.66925,0.79,644.66197,0.79
4526,645.93085,11.257,1289.84714,11.257
4527,646.1528,5.543333333,645.1455,5.543333333
4528,646.54883,0.772,645.54155,0.772
4529,646.56995,0.776,645.56267,0.776
4530,646.87415,0.694,1291.73374,0.694
4531,646.98737,0.703,645.98009,0.703
4532,647.51178,19.043,646.5045,19.043
4533,647.66589,0.788,646.65862,0.788
4534,648.4953,22.362,647.48802,22.362
4535,648.54578,0.756,647.5385,0.756
4536,648.56641,17.74,323.77956,17.74
4537,648.56683,17.738,647.55956,17.738
4538,648.85028,0.693,647.843,0.693
4539,649.5155,24.323,648.50823,24.323
4540,650.26569,5.272,649.25841,5.272
4541,650.43854,16.927,649.43126,16.927
4542,650.56415,0.778,649.55687,0.778
4543,650.63196,0.739,649.62468,0.739
4544,650.8493,0.696,649.84203,0.696
4545,650.94501,1.027,649.93773,1.027
4546,650.94519,0.896,649.93791,0.896
4547,650.97748,0.828,313.99413,0.828
4548,651.14166,0.84,628.15244,0.84
4549,651.14178,1.015,650.13451,1.015
4550,651.47046,18.379,650.46318,18.379
4551,651.55243,24.353,650.54515,24.353
4552,651.64722,24.976,650.63994,24.976
4553,651.64734,25.304,650.64006,25.304
4554,651.7928,8.845,650.7855,8.845
4555,652.052,0.915,610.01818,0.915
4556,652.05206,0.924,651.04479,0.924
4557,652.05273,0.706,651.04546,0.706
4558,652.62903,0.737,651.62175,0.737
4559,653.13019,0.968,652.12291,0.968
4560,654.48901,18.355,612.45519,18.355
4561,656.59448,24.619,655.58721,24.619
4562,656.59827,0.748,655.59099,0.748
4563,656.61932,0.737,655.61205,0.737
4564,657.87091,0.684,656.86363,0.684
4565,657.8717,0.691,1313.72885,0.691
4566,658.59192,7.062,657.58464,7.062
4567,658.60992,25.064,635.6207,25.064
4568,658.61005,25.07,657.60277,25.07
4569,658.66864,7.026,657.66136,7.026
4570,658.74554,7.064,657.73827,7.064
4571,659.13794,0.84,658.13066,0.84
4572,660.29309,16.718,659.28581,16.718
4573,661.13165,0.838,660.12438,0.838
4574,661.13214,0.838,311.08449,0.838
4575,661.52704,19.583,660.51976,19.583
4576,662.52991,0.795,661.52263,0.795
4577,662.54388,0.771,661.53661,0.771
4578,662.82355,0.718,639.83433,0.718
4579,662.87238,0.704,639.88315,0.704
4580,662.87286,0.703,661.86559,0.703
4581,663.03015,0.821,662.02287,0.821
4582,663.03101,0.821,640.04178,0.821
4583,663.91742,0.707,662.91014,0.707
4584,664.116,0.72,663.1087,0.72
4585,664.46179,14.983,663.45452,14.983
4586,664.49072,21.961,663.48345,21.961
4587,664.52667,21.403,663.5194,21.403
4588,664.52759,0.793,663.52031,0.793
4589,664.52765,0.763,663.52037,0.763
4590,664.54077,0.76,663.53349,0.76
4591,665.44519,0.704,664.43791,0.704
4592,665.44586,0.71,1328.87717,0.71
4593,665.85858,0.699,1329.70261,0.699
4594,666.1306,0.796666667,665.1233,0.796666667
4595,666.13098,1.01,665.1237,1.01
4596,666.3122,8.03,665.3049,8.03
4597,666.52429,0.763,665.51702,0.763
4598,667.52631,24.559,666.51903,24.559
4599,668.59424,24.613,667.58696,24.613
4600,668.5943,24.475,667.58702,24.475
4601,668.59436,24.613,645.60514,24.613
4602,668.59467,24.474,645.60544,24.474
4603,668.86914,0.691,1335.72373,0.691
4604,669.43579,23.325,1336.85703,23.325
4605,670.60999,24.864,647.62076,24.864
4606,670.61011,25.062,669.60283,25.062
4607,670.61029,24.859,669.60301,24.859
4608,671.55768,25.067,670.5504,25.067
4609,672.54022,20.941,671.53295,20.941
4610,672.55872,0.78,671.55144,0.78
4611,672.62555,25.304,649.63633,25.304
4612,672.62579,24.978,649.63657,24.978
4613,673.12372,1.016,672.11644,1.016
4614,673.52698,19.334,672.5197,19.334
4615,673.62903,24.983,672.62175,24.983
4616,673.84558,0.687,1345.67661,0.687
4617,673.84589,0.696,672.83861,0.696
4618,673.88599,28.915,672.87871,28.915
4619,673.88617,28.905,594.86496,28.905
4620,674.034,0.704,632.00017,0.704
4621,674.03406,0.907,673.02678,0.907
4622,674.46893,19.042,1346.92331,19.042
4623,674.51068,22.558,673.5034,22.558
4624,674.55652,0.759,673.54924,0.759
4625,675.11139,0.841,674.10411,0.841
4626,675.47144,19.041,1348.92832,19.041
4627,675.54303,20.137,674.53575,20.137
4628,675.54303,20.139,337.26788,20.139
4629,676.1142,0.951,675.10692,0.951
4630,676.49036,20.305,675.48308,20.305
4631,676.52655,21.794,675.51927,21.794
4632,676.52655,23.131,675.51927,23.131
4633,676.85608,0.694,1351.6976,0.694
4634,676.8562,0.691,675.84892,0.691
4635,676.87213,0.687,675.86485,0.687
4636,677.55817,20.406,338.27544,20.406
4637,677.55835,20.405,676.55107,20.405
4638,678.50366,0.77,677.49639,0.77
4639,678.50629,21.005,677.49901,21.005
4640,678.54218,21.848,677.5349,21.848
4641,678.90253,29.012,1355.7905,29.012
4642,679.8913,0.703,678.88402,0.703
4643,680.47955,24.838,679.47228,24.838
4644,680.4798,24.832,662.44597,24.832
4645,680.86829,0.698,679.86101,0.698
4646,681.11981,0.834,680.11254,0.834
4647,681.28137,2.382,680.2741,2.382
4648,684.20227,25.81,683.19499,25.81
4649,684.58466,0.773,683.57738,0.773
4650,684.62567,25.094,683.61839,25.094
4651,684.71716,9.723,683.70989,9.723
4652,684.84271,0.701,1367.67087,0.701
4653,685.43494,24.832,684.42766,24.832
4654,685.51825,17.426,684.51097,17.426
4655,687.0842,0.71,686.0769,0.71
4656,687.21417,10.104,686.2069,10.104
4657,687.21423,8.617,686.20696,8.617
4658,687.21442,9.036,686.20714,9.036
4659,687.21442,10.377,686.20714,10.377
4660,687.21472,9.755,686.20745,9.755
4661,688.21735,10.099,687.21007,10.099
4662,688.4242,7.671666667,687.4169,7.671666667
4663,688.49023,21.533,687.48296,21.533
4664,688.52686,21.73,687.51958,21.73
4665,688.53271,0.767,687.52544,0.767
4666,688.55371,0.766,687.54643,0.766
4667,689.55841,20.659,688.55113,20.659
4668,690.50592,22.19,689.49864,22.19
4669,690.50647,22.326,689.49919,22.326
4670,690.54242,22.307,689.53514,22.307
4671,690.54968,0.76,689.54241,0.76
4672,690.9765,3.295,689.96922,3.295
4673,690.97681,3.653,689.96953,3.653
4674,691.41663,20.788,690.40935,20.788
4675,691.86572,0.699,1381.71689,0.699
4676,692.52148,22.783,691.51421,22.783
4677,692.52173,21.488,691.51445,21.488
4678,692.55811,22.278,691.55083,22.278
4679,693.5882,11.728,692.58092,11.728
4680,696.47388,0.764,695.4666,0.764
4681,696.84271,0.701,695.83544,0.701
4682,697.52454,20.139,696.51726,20.139
4683,698.07306,4.537,697.06578,4.537
4684,698.64124,25.333,675.65201,25.333
4685,699.43896,0.701,1396.86338,0.701
4686,699.85248,0.689,1397.6904,0.689
4687,700.52679,22.737,699.51952,22.737
4688,700.55811,0.775,699.55083,0.775
4689,700.57147,21.864,699.5642,21.864
4690,700.65662,25.807,699.64934,25.807
4691,701.55878,20.419,700.5515,20.419
4692,702.54224,23.291,701.53496,23.291
4693,702.54236,22.139,701.53508,22.139
4694,702.58691,22.081,701.57964,22.081
4695,702.86243,28.901,701.85515,28.901
4696,702.86273,0.691,701.85546,0.691
4697,703.5741,21.15,702.56682,21.15
4698,703.65131,4.516,702.64403,4.516
4699,703.79352,4.521,702.78624,4.521
4700,703.9375,4.519,702.93022,4.519
4701,704.078,4.516,703.07073,4.516
4702,704.22308,4.522,703.21581,4.522
4703,704.52167,22.587,703.51439,22.587
4704,704.52197,21.275,703.5147,21.275
4705,704.52209,21.426,703.51482,21.426
4706,704.52765,0.767,703.52037,0.767
4707,704.55768,23.248,703.5504,23.248
4708,704.5578,22.61,703.55052,22.61
4709,704.86615,0.702,703.85887,0.702
4710,705.59003,21.391,704.58275,21.391
4711,705.65247,4.532,704.64519,4.532
4712,705.86163,29.01,1409.70871,29.01
4713,705.86212,29.006,704.85484,29.006
4714,706.49518,24.834,705.4879,24.834
4715,706.50458,0.763,705.4973,0.763
4716,706.53748,21.929,705.5302,21.929
4717,706.57373,22.671,705.56645,22.671
4718,707.42554,0.701,1412.83652,0.701
4719,707.42706,0.703,706.41979,0.703
4720,708.4881,14.989,707.48082,14.989
4721,708.51062,24.841,707.50334,24.841
4722,708.55731,7.077,707.55004,7.077
4723,708.63843,7.086,707.63115,7.086
4724,709.63776,7.087,708.63048,7.087
4725,709.72058,7.11,708.7133,7.11
4726,709.80316,7.073,708.79588,7.073
4727,709.88696,7.066,708.87969,7.066
4728,710.05414,7.065,709.04686,7.065
4729,710.84985,0.694,1419.68515,0.694
4730,710.88739,7.113,709.88011,7.113
4731,711.05664,7.078,710.04936,7.078
4732,711.13782,7.046,710.13054,7.046
4733,711.53687,23.285,710.52959,23.285
4734,711.85193,0.689,1421.6893,0.689
4735,711.93073,0.857,688.9415,0.857
4736,712.05524,7.075,711.04796,7.075
4737,712.48718,22.198,711.47991,22.198
4738,712.49017,21.487,711.4829,21.487
4739,712.89667,28.925,711.88939,28.925
4740,713.2251,7.065,712.21782,7.065
4741,713.30798,7.069,712.30071,7.069
4742,713.39069,7.066,712.38341,7.066
4743,713.47314,7.065,712.46587,7.065
4744,713.55853,7.065,712.55126,7.065
4745,714.47174,17.425,713.46446,17.425
4746,714.47192,17.425,356.73232,17.425
4747,714.50385,21.482,713.49657,21.482
4748,714.54022,22.276,713.53295,22.276
4749,714.56409,21.153,1427.11362,21.153
4750,714.86115,0.684,1427.70774,0.684
4751,715.81073,7.091,714.80345,7.091
4752,716.52142,21.519,715.51415,21.519
4753,716.52167,22.39,715.51439,22.39
4754,716.5578,22.499,715.55052,22.499
4755,716.55798,23.634,715.55071,23.634
4756,716.55853,22.334,715.55126,22.334
4757,716.56616,21.538,715.55889,21.538
4758,717.52808,21.923,1433.0416,21.923
4759,717.5611,22.629,716.55382,22.629
4760,717.58942,21.637,716.58214,21.637
4761,718.53699,22.967,717.52971,22.967
4762,718.53705,21.727,717.52977,21.727
4763,718.57355,23.049,717.56627,23.049
4764,718.57373,22.487,717.56645,22.487
4765,718.57373,22.623,717.56645,22.623
4766,718.77954,9.684,717.77226,9.684
4767,718.83673,0.695,1435.65891,0.695
4768,718.83685,0.703,717.82958,0.703
4769,719.54065,21.726,718.53337,21.726
4770,719.60504,21.852,718.59776,21.852
4771,720.55292,22.336,719.54564,22.336
4772,720.58929,23.036,719.58202,23.036
4773,721.20941,16.699,720.20213,16.699
4774,721.52905,10.508,720.52178,10.508
4775,722.48438,0.796,721.4771,0.796
4776,722.50061,0.753,721.49333,0.753
4777,722.51105,22.173,721.50377,22.173
4778,722.54895,11.699,721.54167,11.699
4779,722.84967,0.696,1443.68479,0.696
4780,723.20551,16.708,722.19823,16.708
4781,723.54639,22.277,1445.07822,22.277
4782,724.52405,23.299,723.51677,23.299
4783,724.52673,22.686,723.51946,22.686
4784,724.56879,22.077,723.56151,22.077
4785,725.08447,0.826,724.0772,0.826
4786,725.52722,23.293,724.51995,23.293
4787,725.55579,21.156,724.54851,21.156
4788,725.85901,0.692,1449.70346,0.692
4789,725.8595,0.686,724.85222,0.686
4790,726.11292,9.12,725.10564,9.12
4791,726.46118,24.823,725.45391,24.823
4792,726.54199,22.96,725.53472,22.96
4793,726.54236,23.201,725.53508,23.201
4794,727.54547,22.952,726.53819,22.952
4795,728.51935,21.928,1455.02414,21.928
4796,728.55548,22.211,727.5482,22.211
4797,728.55566,22.666,727.54839,22.666
4798,728.55786,23.421,727.55058,23.421
4799,728.60205,22.689,727.59477,22.689
4800,729.58966,21.428,728.58238,21.428
4801,730.03516,21.153,1458.05576,21.153
4802,730.53308,21.152,1459.05161,21.152
4803,730.53723,22.77,729.52995,22.77
4804,730.53741,21.517,729.53014,21.517
4805,730.5376,21.665,729.53032,21.665
4806,730.53766,21.965,729.53038,21.965
4807,730.57336,23.981,729.56609,23.981
4808,730.57343,22.8,729.56615,22.8
4809,730.81042,0.711,729.80315,0.711
4810,730.81122,0.717,707.822,0.717
4811,730.8476,0.69,729.84032,0.69
4812,730.8479,0.69,707.85868,0.69
4813,731.49023,24.833,730.48296,24.833
4814,731.60516,22.09,730.59789,22.09
4815,731.8894,0.698,1461.76426,0.698
4816,731.89111,0.699,708.90189,0.699
4817,732.5437,21.959,731.53642,21.959
4818,732.54913,21.389,1463.08371,21.389
4819,732.55249,23.315,731.54521,23.315
4820,732.55304,22.285,731.54576,22.285
4821,732.5531,22.151,731.54582,22.151
4822,732.58923,22.841,731.58196,22.841
4823,732.60699,22.072,731.59972,22.072
4824,733.43213,0.701,1464.8497,0.701
4825,733.49652,21.927,1464.97849,21.927
4826,733.55621,23.321,732.54894,23.321
4827,733.61969,22.287,732.61241,22.287
4828,733.8465,0.699,1465.67844,0.699
4829,733.95673,29.011,1465.8989,29.011
4830,734.4709,8.128333333,733.4636,8.128333333
4831,734.51093,22.101,733.50365,22.101
4832,734.51154,0.776,733.50426,0.776
4833,734.53821,22.283,733.53093,22.283
4834,734.56854,22.718,733.56127,22.718
4835,734.60492,23.358,733.59764,23.358
4836,734.61304,23.896,733.60576,23.896
4837,736.58423,21.347,735.57695,21.347
4838,736.85608,0.701,1471.6976,0.701
4839,738.45898,0.788,737.45171,0.788
4840,738.5036,22.396,737.49632,22.396
4841,738.50555,21.752,737.49828,21.752
4842,738.53955,22.586,737.53227,22.586
4843,738.53967,22.579,715.55045,22.579
4844,738.54205,22.986,737.53478,22.986
4845,739.40759,19.044,738.40032,19.044
4846,739.56818,23.898,738.5609,23.898
4847,740.45782,0.764,739.45055,0.764
4848,740.52155,22.36,739.51427,22.36
4849,740.55542,23.046,739.54814,23.046
4850,740.55554,22.451,739.54827,22.451
4851,741.53156,21.159,740.52428,21.159
4852,741.83282,0.688,1481.6511,0.688
4853,741.83374,0.699,740.82646,0.699
4854,742.02191,0.704,741.01463,0.704
4855,742.02228,0.704,699.98845,0.704
4856,742.49481,24.839,741.48754,24.839
4857,742.49506,24.831,719.50583,24.831
4858,742.53668,21.537,741.52941,21.537
4859,742.53705,22.582,741.52977,22.582
4860,742.57111,22.675,741.56383,22.675
4861,742.57123,23.022,741.56395,23.022
4862,743.53925,22.339,742.53197,22.339
4863,743.54346,22.156,1485.07236,22.156
4864,744.49207,22.18,743.48479,22.18
4865,744.5434,22.575,743.53612,22.575
4866,744.54858,22.291,1487.08261,22.291
4867,744.55273,21.946,743.54546,21.946
4868,744.55292,23.127,743.54564,23.127
4869,744.58929,23.215,743.58202,23.215
4870,744.58966,22.667,743.58238,22.667
4871,744.84375,0.693,1487.67295,0.693
4872,745.0847,0.8,744.0774,0.8
4873,745.56073,22.721,744.55345,22.721
4874,746.00165,7.932,744.99437,7.932
4875,746.0975,0.82,745.0902,0.82
4876,746.21173,7.963,745.20445,7.963
4877,746.31403,7.244,745.30675,7.244
4878,746.56848,23.66,745.5612,23.66
4879,746.56866,29.004,745.56139,29.004
4880,746.56873,22.545,745.56145,22.545
4881,746.60486,23.192,745.59758,23.192
4882,748.48761,0.768,747.48033,0.768
4883,748.4909,9.303333333,747.4836,9.303333333
4884,748.52679,22.481,747.51952,22.481
4885,748.54791,19.644,747.54064,19.644
4886,748.58398,22.997,747.57671,22.997
4887,748.62054,23.724,747.61327,23.724
4888,748.85535,0.686,747.84807,0.686
4889,750.54205,22.707,749.53478,22.707
4890,750.54205,22.823,749.53478,22.823
4891,750.54205,22.972,749.53478,22.972
4892,750.55206,22.344,1499.08957,22.344
4893,750.56274,20.983,749.55547,20.983
4894,750.56335,20.763,749.55608,20.763
4895,750.5636,20.36,749.55632,20.36
4896,751.54523,22.505,750.53795,22.505
4897,752.55774,22.165,751.55046,22.165
4898,752.55786,23.397,751.55058,23.397
4899,752.82788,0.688,1503.64121,0.688
4900,752.84174,0.705,751.83446,0.705
4901,753.54712,23.525,752.53984,23.525
4902,754.53455,23.32,753.52727,23.32
4903,754.53467,22.156,1507.05478,22.156
4904,754.53668,22.741,753.52941,22.741
4905,754.53735,21.516,753.53008,21.516
4906,754.56702,23.447,753.55974,23.447
4907,754.57147,22.809,753.5642,22.809
4908,754.5733,23.659,753.56603,23.659
4909,754.57373,22.259,753.56645,22.259
4910,755.54016,22.738,754.53288,22.738
4911,756.54144,22.287,755.53417,22.287
4912,756.55023,21.982,755.54296,21.982
4913,756.58997,22.988,755.58269,22.988
4914,756.84277,0.685,1511.67099,0.685
4915,757.05286,22.314,756.04558,22.314
4916,757.5954,23.21,1513.17624,23.21
4917,758.22083,26.963,757.21355,26.963
4918,758.56824,23.471,757.56096,23.471
4919,758.56854,22.352,757.56127,22.352
4920,758.60455,23.508,757.59728,23.508
4921,759.51233,21.154,1517.0101,21.154
4922,759.51245,22.15,1517.01035,22.15
4923,759.6369,22.938,379.31481,22.938
4924,759.85223,0.687,1517.68991,0.687
4925,760.01392,21.148,1518.01328,21.148
4926,760.30072,24.169,759.29344,24.169
4927,760.58405,22.916,759.57677,22.916
4928,760.58411,22.846,759.57683,22.846
4929,760.6203,23.531,759.61302,23.531
4930,761.4184,29.012,760.41112,29.012
4931,761.52826,22.722,1521.04197,22.722
4932,761.65149,23.106,760.64421,23.106
4933,762.50287,22.367,761.49559,22.367
4934,762.54279,22.613,761.53551,22.613
4935,762.56354,21.354,761.55626,21.354
4936,762.56384,20.192,761.55657,20.192
4937,762.59967,23.418,761.59239,23.418
4938,762.60095,23.208,761.59368,23.208
4939,763.50885,21.555,762.50157,21.555
4940,763.57617,23.054,1525.13779,23.054
4941,763.60468,20.72,762.5974,20.72
4942,764.46185,0.772,763.45458,0.772
4943,764.48254,0.758,763.47527,0.758
4944,764.51904,22.585,763.51177,22.585
4945,764.52124,22.031,763.51396,22.031
4946,764.52148,22.168,763.51421,22.168
4947,764.55457,22.67,763.54729,22.67
4948,764.5575,22.993,763.55022,22.993
4949,764.55762,22.12,763.55034,22.12
4950,764.56824,22.721,763.56096,22.721
4951,764.58435,23.041,1527.15415,23.041
4952,764.82928,0.687,763.82201,0.687
4953,764.82977,0.699,1527.64499,0.699
4954,765.00366,2.464,763.99639,2.464
4955,765.06891,22.723,764.06163,22.723
4956,765.5133,19.63,764.506,19.63
4957,765.5249,22.034,764.51763,22.034
4958,765.58417,23.989,764.57689,23.989
4959,766.51959,22.955,1531.02463,22.955
4960,766.51971,22.962,765.51244,22.962
4961,766.53418,21.941,1531.05381,21.941
4962,766.53455,23.134,765.52727,23.134
4963,766.53467,22.088,765.52739,22.088
4964,766.53723,22.545,765.52995,22.545
4965,766.57288,22.629,765.5656,22.629
4966,766.57336,22.13,765.56609,22.13
4967,767.54047,22.624,766.53319,22.624
4968,767.83948,0.698,1533.6644,0.698
4969,768.04462,22.312,1534.07468,22.312
4970,768.04468,22.306,767.0374,22.306
4971,768.49023,22.682,767.48296,22.682
4972,768.5495,22.545,767.54222,22.545
4973,768.55042,23.675,767.54314,23.675
4974,768.55273,23.099,767.54546,23.099
4975,768.55286,21.931,767.54558,21.931
4976,768.55347,21.931,1535.09238,21.931
4977,768.57959,22.131,767.57231,22.131
4978,768.58685,23.206,767.57958,23.206
4979,768.58929,22.643,767.58202,22.643
4980,769.08826,23.208,768.08098,23.208
4981,769.41803,19.046,768.41075,19.046
4982,769.41846,19.045,746.42924,19.045
4983,769.55902,22.355,1537.10349,22.355
4984,769.59271,23.114,768.58544,23.114
4985,770.03503,2.388,769.02776,2.388
4986,770.06104,22.353,1538.10752,22.353
4987,770.53381,18.9,769.52654,18.9
4988,770.56641,22.999,769.55913,22.999
4989,770.56891,23.335,769.56163,23.335
4990,770.56909,23.574,769.56182,23.574
4991,770.60455,23.348,769.59728,23.348
4992,770.60608,23.191,769.5988,23.191
4993,770.84967,0.694,1539.68479,0.694
4994,770.84998,0.694,769.8427,0.694
4995,770.85028,28.908,769.843,28.908
4996,771.57452,22.907,1541.13449,22.907
4997,771.60425,22.912,770.59697,22.912
4998,771.60596,22.884,770.59868,22.884
4999,771.60779,23.189,770.60051,23.189
5000,771.60809,23.349,770.60082,23.349
5001,772.37604,19.035,771.36876,19.035
5002,772.57916,23.389,771.57189,23.389
5003,772.58386,22.988,771.57659,22.988
5004,772.58392,22.724,771.57665,22.724
5005,772.58417,23.764,771.57689,23.764
5006,772.62036,23.856,789.62365,23.856
5007,772.62061,23.35,771.61333,23.35
5008,772.79858,10.526,771.79131,10.526
5009,773.02106,22.312,1544.02756,22.312
5010,773.69403,18.707,772.68675,18.707
5011,773.79865,10.471,772.79137,10.471
5012,773.95526,10.48,772.94798,10.48
5013,774.53967,23.4,773.5324,23.4
5014,774.54187,22.629,773.53459,22.629
5015,774.59967,23.194,773.59239,23.194
5016,774.63593,23.865,773.62865,23.865
5017,774.79761,10.493,773.79033,10.493
5018,775.57495,23.033,1549.13535,23.033
5019,775.63165,13.027,774.62438,13.027
5020,775.79907,10.486,774.7918,10.486
5021,775.95343,10.505,774.94615,10.505
5022,776.06787,7.186,775.06059,7.186
5023,776.10767,10.5,775.10039,10.5
5024,776.18329,10.509,775.17601,10.509
5025,776.55743,22.838,775.55016,22.838
5026,776.55768,21.978,775.5504,21.978
5027,776.55768,23.189,775.5504,23.189
5028,776.56696,22.542,1551.11936,22.542
5029,776.56738,22.539,775.56011,22.539
5030,776.57861,20.674,775.57134,20.674
5031,776.57922,21.069,775.57195,21.069
5032,777.05518,9.691,776.0479,9.691
5033,777.06818,22.543,776.0609,22.543
5034,777.56024,22.822,776.55297,22.822
5035,777.6943,8.81,776.687,8.81
5036,777.97015,7.069,776.96288,7.069
5037,778.06238,7.082,777.0551,7.082
5038,778.15472,7.078,777.14745,7.078
5039,778.24402,7.07,777.23674,7.07
5040,778.33447,7.067,777.3272,7.067
5041,778.44696,0.798,777.43968,0.798
5042,778.53693,22.546,777.52965,22.546
5043,778.53711,21.325,777.52983,21.325
5044,778.57214,23.241,777.56487,23.241
5045,778.57324,22.217,777.56597,22.217
5046,778.57343,23.394,777.56615,23.394
5047,779.09662,0.841,756.1074,0.841
5048,779.09784,0.839,778.09056,0.839
5049,779.56146,23.66,778.55419,23.66
5050,780.09979,0.839,779.09252,0.839
5051,780.10016,0.839,757.11094,0.839
5052,780.4444,0.795,779.43712,0.795
5053,780.55035,22.357,779.54308,22.357
5054,780.55145,22.136,779.54418,22.136
5055,780.55261,21.803,779.54534,21.803
5056,780.55444,23.023,779.54717,23.023
5057,780.58063,23.422,779.57335,23.422
5058,780.58575,22.434,779.57848,22.434
5059,780.5885,23,779.58122,23
5060,780.88422,28.932,779.87694,28.932
